date,location,customer_count
2025-05-27,Meama Collect • Beliashvili,322
2025-05-27,Meama Collect • Abashidze,480
2025-05-27,Meama Collect • Rustavi,224
2025-05-27,Meama Collect • Sheni Saxli Jiqia,307
2025-05-27,Meama Collect • Paliashvili Street,136
2025-05-27,Meama Collect • Abashidze Street,225
2025-05-27,Meama Collect • Kartozia Street,414
2025-05-27,Meama Collect • Bukia Garden,398
2025-05-27,Meama Collect • Batumi,293
2025-05-27,Meama Collect • Digomi,271
2025-05-27,Meama Collect • Lisi,296
2025-05-27,Meama Collect • Turtle Lake,134
2025-05-27,Meama Collect • Dedaena,304
2025-05-28,Meama Space • Tbilisi Mall,325
2025-05-28,Meama Space • City Mall,289
2025-05-28,Meama Space • East Point,177
2025-05-28,Meama Collect • Gori,211
2025-05-28,Meama Collect • Beliashvili,482
2025-05-28,Meama Collect • Abashidze,431
2025-05-28,Meama Collect • Rustavi,418
2025-05-28,Meama Collect • Sheni Saxli Jiqia,446
2025-05-28,Meama Collect • Paliashvili Street,119
2025-05-28,Meama Collect • Abashidze Street,161
2025-05-28,Meama Collect • Kartozia Street,251
2025-05-28,Meama Collect • Bukia Garden,182
2025-05-28,Meama Collect • Batumi,170
2025-05-28,Meama Collect • Digomi,200
2025-05-28,Meama Collect • Lisi,366
2025-05-28,Meama Collect • Turtle Lake,277
2025-05-28,Meama Collect • Dedaena,215
2025-05-29,Meama Space • Tbilisi Mall,172
2025-05-29,Meama Space • City Mall,219
2025-05-29,Meama Space • East Point,82
2025-05-29,Meama Collect • Gori,303
2025-05-29,Meama Collect • Beliashvili,213
2025-05-29,Meama Collect • Abashidze,201
2025-05-29,Meama Collect • Rustavi,472
2025-05-29,Meama Collect • Sheni Saxli Jiqia,465
2025-05-29,Meama Collect • Paliashvili Street,303
2025-05-29,Meama Collect • Abashidze Street,151
2025-05-29,Meama Collect • Kartozia Street,352
2025-05-29,Meama Collect • Bukia Garden,236
2025-05-29,Meama Collect • Batumi,152
2025-05-29,Meama Collect • Digomi,327
2025-05-29,Meama Collect • Lisi,190
2025-05-29,Meama Collect • Turtle Lake,277
2025-05-29,Meama Collect • Dedaena,189
2025-05-30,Meama Space • Tbilisi Mall,500
2025-05-30,Meama Space • City Mall,134
2025-05-30,Meama Space • East Point,153
2025-05-30,Meama Collect • Gori,108
2025-05-30,Meama Collect • Beliashvili,367
2025-05-30,Meama Collect • Abashidze,223
2025-05-30,Meama Collect • Rustavi,411
2025-05-30,Meama Collect • Sheni Saxli Jiqia,79
2025-05-30,Meama Collect • Paliashvili Street,213
2025-05-30,Meama Collect • Abashidze Street,63
2025-05-30,Meama Collect • Kartozia Street,300
2025-05-30,Meama Collect • Bukia Garden,500
2025-05-30,Meama Collect • Batumi,215
2025-05-30,Meama Collect • Digomi,484
2025-05-30,Meama Collect • Lisi,82
2025-05-30,Meama Collect • Turtle Lake,343
2025-05-30,Meama Collect • Dedaena,347
2025-05-31,Meama Space • Tbilisi Mall,457
2025-05-31,Meama Space • City Mall,377
2025-05-31,Meama Space • East Point,68
2025-05-31,Meama Collect • Gori,353
2025-05-31,Meama Collect • Beliashvili,345
2025-05-31,Meama Collect • Abashidze,70
2025-05-31,Meama Collect • Rustavi,470
2025-05-31,Meama Collect • Sheni Saxli Jiqia,339
2025-05-31,Meama Collect • Paliashvili Street,128
2025-05-31,Meama Collect • Abashidze Street,187
2025-05-31,Meama Collect • Kartozia Street,204
2025-05-31,Meama Collect • Bukia Garden,439
2025-05-31,Meama Collect • Batumi,154
2025-05-31,Meama Collect • Digomi,227
2025-05-31,Meama Collect • Lisi,361
2025-05-31,Meama Collect • Turtle Lake,71
2025-05-31,Meama Collect • Dedaena,389
2025-06-01,Meama Space • Tbilisi Mall,92
2025-06-01,Meama Space • City Mall,409
2025-06-01,Meama Space • East Point,217
2025-06-01,Meama Collect • Gori,374
2025-06-01,Meama Collect • Beliashvili,153
2025-06-01,Meama Collect • Abashidze,267
2025-06-01,Meama Collect • Rustavi,416
2025-06-01,Meama Collect • Sheni Saxli Jiqia,475
2025-06-01,Meama Collect • Paliashvili Street,478
2025-06-01,Meama Collect • Abashidze Street,323
2025-06-01,Meama Collect • Kartozia Street,320
2025-06-01,Meama Collect • Bukia Garden,52
2025-06-01,Meama Collect • Batumi,462
2025-06-01,Meama Collect • Digomi,365
2025-06-01,Meama Collect • Lisi,186
2025-06-01,Meama Collect • Turtle Lake,229
2025-06-01,Meama Collect • Dedaena,152
2025-06-02,Meama Space • Tbilisi Mall,421
2025-06-02,Meama Space • City Mall,168
2025-06-02,Meama Space • East Point,250
2025-06-02,Meama Collect • Gori,361
2025-06-02,Meama Collect • Beliashvili,139
2025-06-02,Meama Collect • Abashidze,427
2025-06-02,Meama Collect • Rustavi,115
2025-06-02,Meama Collect • Sheni Saxli Jiqia,97
2025-06-02,Meama Collect • Paliashvili Street,242
2025-06-02,Meama Collect • Abashidze Street,344
2025-06-02,Meama Collect • Kartozia Street,190
2025-06-02,Meama Collect • Bukia Garden,474
2025-06-02,Meama Collect • Batumi,283
2025-06-02,Meama Collect • Digomi,236
2025-06-02,Meama Collect • Lisi,446
2025-06-02,Meama Collect • Turtle Lake,422
2025-06-02,Meama Collect • Dedaena,429
2025-06-03,Meama Space • Tbilisi Mall,265
2025-06-03,Meama Space • City Mall,213
2025-06-03,Meama Space • East Point,175
2025-06-03,Meama Collect • Gori,462
2025-06-03,Meama Collect • Beliashvili,180
2025-06-03,Meama Collect • Abashidze,488
2025-06-03,Meama Collect • Rustavi,148
2025-06-03,Meama Collect • Sheni Saxli Jiqia,123
2025-06-03,Meama Collect • Paliashvili Street,172
2025-06-03,Meama Collect • Abashidze Street,56
2025-06-03,Meama Collect • Kartozia Street,294
2025-06-03,Meama Collect • Bukia Garden,425
2025-06-03,Meama Collect • Batumi,209
2025-06-03,Meama Collect • Digomi,164
2025-06-03,Meama Collect • Lisi,78
2025-06-03,Meama Collect • Turtle Lake,352
2025-06-03,Meama Collect • Dedaena,150
2025-06-04,Meama Space • Tbilisi Mall,368
2025-06-04,Meama Space • City Mall,468
2025-06-04,Meama Space • East Point,439
2025-06-04,Meama Collect • Gori,328
2025-06-04,Meama Collect • Beliashvili,280
2025-06-04,Meama Collect • Abashidze,107
2025-06-04,Meama Collect • Rustavi,70
2025-06-04,Meama Collect • Sheni Saxli Jiqia,121
2025-06-04,Meama Collect • Paliashvili Street,252
2025-06-04,Meama Collect • Abashidze Street,194
2025-06-04,Meama Collect • Kartozia Street,230
2025-06-04,Meama Collect • Bukia Garden,71
2025-06-04,Meama Collect • Batumi,389
2025-06-04,Meama Collect • Digomi,221
2025-06-04,Meama Collect • Lisi,207
2025-06-04,Meama Collect • Turtle Lake,359
2025-06-04,Meama Collect • Dedaena,308
2025-06-05,Meama Space • Tbilisi Mall,224
2025-06-05,Meama Space • City Mall,294
2025-06-05,Meama Space • East Point,91
2025-06-05,Meama Collect • Gori,370
2025-06-05,Meama Collect • Beliashvili,298
2025-06-05,Meama Collect • Abashidze,126
2025-06-05,Meama Collect • Rustavi,299
2025-06-05,Meama Collect • Sheni Saxli Jiqia,195
2025-06-05,Meama Collect • Paliashvili Street,124
2025-06-05,Meama Collect • Abashidze Street,325
2025-06-05,Meama Collect • Kartozia Street,384
2025-06-05,Meama Collect • Bukia Garden,71
2025-06-05,Meama Collect • Batumi,155
2025-06-05,Meama Collect • Digomi,222
2025-06-05,Meama Collect • Lisi,238
2025-06-05,Meama Collect • Turtle Lake,338
2025-06-05,Meama Collect • Dedaena,313
2025-06-06,Meama Space • Tbilisi Mall,169
2025-06-06,Meama Space • City Mall,190
2025-06-06,Meama Space • East Point,58
2025-06-06,Meama Collect • Gori,394
2025-06-06,Meama Collect • Beliashvili,357
2025-06-06,Meama Collect • Abashidze,359
2025-06-06,Meama Collect • Rustavi,279
2025-06-06,Meama Collect • Sheni Saxli Jiqia,188
2025-06-06,Meama Collect • Paliashvili Street,485
2025-06-06,Meama Collect • Abashidze Street,391
2025-06-06,Meama Collect • Kartozia Street,190
2025-06-06,Meama Collect • Bukia Garden,424
2025-06-06,Meama Collect • Batumi,421
2025-06-06,Meama Collect • Digomi,298
2025-06-06,Meama Collect • Lisi,468
2025-06-06,Meama Collect • Turtle Lake,51
2025-06-06,Meama Collect • Dedaena,255
2025-06-07,Meama Space • Tbilisi Mall,222
2025-06-07,Meama Space • City Mall,173
2025-06-07,Meama Space • East Point,469
2025-06-07,Meama Collect • Gori,62
2025-06-07,Meama Collect • Beliashvili,205
2025-06-07,Meama Collect • Abashidze,404
2025-06-07,Meama Collect • Rustavi,73
2025-06-07,Meama Collect • Sheni Saxli Jiqia,108
2025-06-07,Meama Collect • Paliashvili Street,234
2025-06-07,Meama Collect • Abashidze Street,490
2025-06-07,Meama Collect • Kartozia Street,219
2025-06-07,Meama Collect • Bukia Garden,219
2025-06-07,Meama Collect • Batumi,235
2025-06-07,Meama Collect • Digomi,72
2025-06-07,Meama Collect • Lisi,82
2025-06-07,Meama Collect • Turtle Lake,116
2025-06-07,Meama Collect • Dedaena,121
2025-06-08,Meama Space • Tbilisi Mall,255
2025-06-08,Meama Space • City Mall,116
2025-06-08,Meama Space • East Point,304
2025-06-08,Meama Collect • Gori,247
2025-06-08,Meama Collect • Beliashvili,196
2025-06-08,Meama Collect • Abashidze,372
2025-06-08,Meama Collect • Rustavi,301
2025-06-08,Meama Collect • Sheni Saxli Jiqia,265
2025-06-08,Meama Collect • Paliashvili Street,335
2025-06-08,Meama Collect • Abashidze Street,242
2025-06-08,Meama Collect • Kartozia Street,240
2025-06-08,Meama Collect • Bukia Garden,487
2025-06-08,Meama Collect • Batumi,108
2025-06-08,Meama Collect • Digomi,467
2025-06-08,Meama Collect • Lisi,485
2025-06-08,Meama Collect • Turtle Lake,414
2025-06-08,Meama Collect • Dedaena,463
2025-06-09,Meama Space • Tbilisi Mall,84
2025-06-09,Meama Space • City Mall,227
2025-06-09,Meama Space • East Point,207
2025-06-09,Meama Collect • Gori,423
2025-06-09,Meama Collect • Beliashvili,401
2025-06-09,Meama Collect • Abashidze,442
2025-06-09,Meama Collect • Rustavi,104
2025-06-09,Meama Collect • Sheni Saxli Jiqia,360
2025-06-09,Meama Collect • Paliashvili Street,466
2025-06-09,Meama Collect • Abashidze Street,206
2025-06-09,Meama Collect • Kartozia Street,70
2025-06-09,Meama Collect • Bukia Garden,172
2025-06-09,Meama Collect • Batumi,121
2025-06-09,Meama Collect • Digomi,322
2025-06-09,Meama Collect • Lisi,113
2025-06-09,Meama Collect • Turtle Lake,60
2025-06-09,Meama Collect • Dedaena,295
2025-06-10,Meama Space • Tbilisi Mall,338
2025-06-10,Meama Space • City Mall,484
2025-06-10,Meama Space • East Point,433
2025-06-10,Meama Collect • Gori,276
2025-06-10,Meama Collect • Beliashvili,453
2025-06-10,Meama Collect • Abashidze,330
2025-06-10,Meama Collect • Rustavi,462
2025-06-10,Meama Collect • Sheni Saxli Jiqia,457
2025-06-10,Meama Collect • Paliashvili Street,226
2025-06-10,Meama Collect • Abashidze Street,224
2025-06-10,Meama Collect • Kartozia Street,413
2025-06-10,Meama Collect • Bukia Garden,436
2025-06-10,Meama Collect • Batumi,150
2025-06-10,Meama Collect • Digomi,272
2025-06-10,Meama Collect • Lisi,88
2025-06-10,Meama Collect • Turtle Lake,108
2025-06-10,Meama Collect • Dedaena,327
2025-06-11,Meama Space • Tbilisi Mall,168
2025-06-11,Meama Space • City Mall,423
2025-06-11,Meama Space • East Point,62
2025-06-11,Meama Collect • Gori,225
2025-06-11,Meama Collect • Beliashvili,143
2025-06-11,Meama Collect • Abashidze,144
2025-06-11,Meama Collect • Rustavi,168
2025-06-11,Meama Collect • Sheni Saxli Jiqia,345
2025-06-11,Meama Collect • Paliashvili Street,281
2025-06-11,Meama Collect • Abashidze Street,52
2025-06-11,Meama Collect • Kartozia Street,322
2025-06-11,Meama Collect • Bukia Garden,433
2025-06-11,Meama Collect • Batumi,127
2025-06-11,Meama Collect • Digomi,423
2025-06-11,Meama Collect • Lisi,95
2025-06-11,Meama Collect • Turtle Lake,92
2025-06-11,Meama Collect • Dedaena,431
2025-06-12,Meama Space • Tbilisi Mall,140
2025-06-12,Meama Space • City Mall,491
2025-06-12,Meama Space • East Point,106
2025-06-12,Meama Collect • Gori,477
2025-06-12,Meama Collect • Beliashvili,161
2025-06-12,Meama Collect • Abashidze,196
2025-06-12,Meama Collect • Rustavi,232
2025-06-12,Meama Collect • Sheni Saxli Jiqia,267
2025-06-12,Meama Collect • Paliashvili Street,146
2025-06-12,Meama Collect • Abashidze Street,499
2025-06-12,Meama Collect • Kartozia Street,486
2025-06-12,Meama Collect • Bukia Garden,64
2025-06-12,Meama Collect • Batumi,337
2025-06-12,Meama Collect • Digomi,91
2025-06-12,Meama Collect • Lisi,218
2025-06-12,Meama Collect • Turtle Lake,337
2025-06-12,Meama Collect • Dedaena,75
2025-06-13,Meama Space • Tbilisi Mall,384
2025-06-13,Meama Space • City Mall,361
2025-06-13,Meama Space • East Point,91
2025-06-13,Meama Collect • Gori,237
2025-06-13,Meama Collect • Beliashvili,272
2025-06-13,Meama Collect • Abashidze,407
2025-06-13,Meama Collect • Rustavi,169
2025-06-13,Meama Collect • Sheni Saxli Jiqia,216
2025-06-13,Meama Collect • Paliashvili Street,222
2025-06-13,Meama Collect • Abashidze Street,52
2025-06-13,Meama Collect • Kartozia Street,251
2025-06-13,Meama Collect • Bukia Garden,344
2025-06-13,Meama Collect • Batumi,495
2025-06-13,Meama Collect • Digomi,483
2025-06-13,Meama Collect • Lisi,110
2025-06-13,Meama Collect • Turtle Lake,251
2025-06-13,Meama Collect • Dedaena,255
2025-06-14,Meama Space • Tbilisi Mall,56
2025-06-14,Meama Space • City Mall,216
2025-06-14,Meama Space • East Point,424
2025-06-14,Meama Collect • Gori,265
2025-06-14,Meama Collect • Beliashvili,378
2025-06-14,Meama Collect • Abashidze,167
2025-06-14,Meama Collect • Rustavi,496
2025-06-14,Meama Collect • Sheni Saxli Jiqia,234
2025-06-14,Meama Collect • Paliashvili Street,79
2025-06-14,Meama Collect • Abashidze Street,139
2025-06-14,Meama Collect • Kartozia Street,424
2025-06-14,Meama Collect • Bukia Garden,320
2025-06-14,Meama Collect • Batumi,333
2025-06-14,Meama Collect • Digomi,319
2025-06-14,Meama Collect • Lisi,362
2025-06-14,Meama Collect • Turtle Lake,430
2025-06-14,Meama Collect • Dedaena,133
2025-06-15,Meama Space • Tbilisi Mall,395
2025-06-15,Meama Space • City Mall,215
2025-06-15,Meama Space • East Point,79
2025-06-15,Meama Collect • Gori,82
2025-06-15,Meama Collect • Beliashvili,147
2025-06-15,Meama Collect • Abashidze,448
2025-06-15,Meama Collect • Rustavi,338
2025-06-15,Meama Collect • Sheni Saxli Jiqia,437
2025-06-15,Meama Collect • Paliashvili Street,179
2025-06-15,Meama Collect • Abashidze Street,195
2025-06-15,Meama Collect • Kartozia Street,387
2025-06-15,Meama Collect • Bukia Garden,445
2025-06-15,Meama Collect • Batumi,329
2025-06-15,Meama Collect • Digomi,391
2025-06-15,Meama Collect • Lisi,423
2025-06-15,Meama Collect • Turtle Lake,128
2025-06-15,Meama Collect • Dedaena,113
2025-06-16,Meama Space • Tbilisi Mall,81
2025-06-16,Meama Space • City Mall,474
2025-06-16,Meama Space • East Point,400
2025-06-16,Meama Collect • Gori,472
2025-06-16,Meama Collect • Beliashvili,200
2025-06-16,Meama Collect • Abashidze,459
2025-06-16,Meama Collect • Rustavi,408
2025-06-16,Meama Collect • Sheni Saxli Jiqia,410
2025-06-16,Meama Collect • Paliashvili Street,293
2025-06-16,Meama Collect • Abashidze Street,358
2025-06-16,Meama Collect • Kartozia Street,124
2025-06-16,Meama Collect • Bukia Garden,130
2025-06-16,Meama Collect • Batumi,271
2025-06-16,Meama Collect • Digomi,258
2025-06-16,Meama Collect • Lisi,469
2025-06-16,Meama Collect • Turtle Lake,241
2025-06-16,Meama Collect • Dedaena,269
2025-06-17,Meama Space • Tbilisi Mall,391
2025-06-17,Meama Space • City Mall,305
2025-06-17,Meama Space • East Point,313
2025-06-17,Meama Collect • Gori,435
2025-06-17,Meama Collect • Beliashvili,373
2025-06-17,Meama Collect • Abashidze,266
2025-06-17,Meama Collect • Rustavi,299
2025-06-17,Meama Collect • Sheni Saxli Jiqia,79
2025-06-17,Meama Collect • Paliashvili Street,373
2025-06-17,Meama Collect • Abashidze Street,452
2025-06-17,Meama Collect • Kartozia Street,257
2025-06-17,Meama Collect • Bukia Garden,410
2025-06-17,Meama Collect • Batumi,96
2025-06-17,Meama Collect • Digomi,174
2025-06-17,Meama Collect • Lisi,124
2025-06-17,Meama Collect • Turtle Lake,333
2025-06-17,Meama Collect • Dedaena,73
2025-06-18,Meama Space • Tbilisi Mall,365
2025-06-18,Meama Space • City Mall,58
2025-06-18,Meama Space • East Point,114
2025-06-18,Meama Collect • Gori,423
2025-06-18,Meama Collect • Beliashvili,87
2025-06-18,Meama Collect • Abashidze,359
2025-06-18,Meama Collect • Rustavi,100
2025-06-18,Meama Collect • Sheni Saxli Jiqia,135
2025-06-18,Meama Collect • Paliashvili Street,362
2025-06-18,Meama Collect • Abashidze Street,234
2025-06-18,Meama Collect • Kartozia Street,450
2025-06-18,Meama Collect • Bukia Garden,479
2025-06-18,Meama Collect • Batumi,444
2025-06-18,Meama Collect • Digomi,211
2025-06-18,Meama Collect • Lisi,367
2025-06-18,Meama Collect • Turtle Lake,95
2025-06-18,Meama Collect • Dedaena,249
2025-06-19,Meama Space • Tbilisi Mall,477
2025-06-19,Meama Space • City Mall,213
2025-06-19,Meama Space • East Point,338
2025-06-19,Meama Collect • Gori,409
2025-06-19,Meama Collect • Beliashvili,408
2025-06-19,Meama Collect • Abashidze,144
2025-06-19,Meama Collect • Rustavi,360
2025-06-19,Meama Collect • Sheni Saxli Jiqia,319
2025-06-19,Meama Collect • Paliashvili Street,137
2025-06-19,Meama Collect • Abashidze Street,201
2025-06-19,Meama Collect • Kartozia Street,384
2025-06-19,Meama Collect • Bukia Garden,248
2025-06-19,Meama Collect • Batumi,437
2025-06-19,Meama Collect • Digomi,364
2025-06-19,Meama Collect • Lisi,151
2025-06-19,Meama Collect • Turtle Lake,484
2025-06-19,Meama Collect • Dedaena,315
2025-06-20,Meama Space • Tbilisi Mall,236
2025-06-20,Meama Space • City Mall,157
2025-06-20,Meama Space • East Point,86
2025-06-20,Meama Collect • Gori,473
2025-06-20,Meama Collect • Beliashvili,143
2025-06-20,Meama Collect • Abashidze,391
2025-06-20,Meama Collect • Rustavi,490
2025-06-20,Meama Collect • Sheni Saxli Jiqia,267
2025-06-20,Meama Collect • Paliashvili Street,383
